id,availability,condition,description,image_link,link,title,price,brand
"9555430800702","in stock","new","
No UV/LED light needed, fast drying and long lasting. 
Collection: Fashion Diva. The Fashion Diva collection is for all the fashionistas ready to try the next bold colour. While the soft Pearl Pink and Glam Silver brings Old Hollywood Glamour into this decade, the Golden Mustard and Blue Navy let the Pop Art movement live on. Bring these colours into your day-to-day and make a statement for daily fashion.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_rustic_bronze.jpeg","https://stage-glamazle.hyperx.cloud/bloop-rustic-bronze.html?___store=default","Bloop - Hybrid Gel - Rustic Bronze","29.000000","BLOOP"
"9555430802096","in stock","new","
No UV/LED light needed, fast drying and long lasting. 
Collection: Sunshine. Brighten up your day with this collection and let your true colours shine. Bring all sorts of liveliness to your day with Red Parasol, Pink Balloon, Blue Skies, Honeydew Sorbet and enjoy your days in the sun with the brightest pops of colours.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_gel_pink_balloons.jpeg","https://stage-glamazle.hyperx.cloud/bloop-gel-pink-balloons.html?___store=default","Bloop - Hybrid Gel - Gel Pink Balloons","29.000000","BLOOP"
"9555430802089","in stock","new","
No UV/LED light needed, fast drying and long lasting. 
Collection: Sunshine. Brighten up your day with this collection and let your true colours shine. Bring all sorts of liveliness to your day with Red Parasol, Pink Balloon, Blue Skies, Honeydew Sorbet and enjoy your days in the sun with the brightest pops of colours.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_gel_red_parasols.jpeg","https://stage-glamazle.hyperx.cloud/bloop-gel-red-parasol.html?___store=default","Bloop - Hybrid Gel - Gel Red Parasol","29.000000","BLOOP"
"9555430802072","in stock","new","
No UV/LED light needed, fast drying and long lasting. 
Collection: Sunshine. Brighten up your day with this collection and let your true colours shine. Bring all sorts of liveliness to your day with Red Parasol, Pink Balloon, Blue Skies, Honeydew Sorbet and enjoy your days in the sun with the brightest pops of colours.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_gel_sour_grapes.jpg","https://stage-glamazle.hyperx.cloud/bloop-gel-sour-grapes.html?___store=default","Bloop - Hybrid Gel - Gel Sour Grapes","29.000000","BLOOP"
"9555430800894","in stock","new","Fancy-up your typical gel nail colours with fresh prints and unique designs however you wish it to be with our Stamping Plates. Get a Starter Kit as a trial pack; they come with all the tools you need for your first try. It’s fun, creative and gives you the finished-look of a professional salon manicure.
This Stamping Kit includes:

Floral 01 Stamping Plate
4 x 4ml Gel it!&nbsp;Polish in colors G01 Top Coat, G02 White, A110 Candyfloss and A604 Winter Green
Bloop Stamper
Bloop Scraper
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_stamp_it_florals_01_kit_5i.jpg","https://stage-glamazle.hyperx.cloud/bloop-stamp-it-florals-01-kit.html?___store=default","BLOOP STAMP IT! FLORALS 01 KIT","39.000000","BLOOP"
"9555430801297","in stock","new","Fancy-up your typical gel nail colours with fresh prints and unique designs however you wish it to be with our Stamping Plates. Get a Starter Kit as a trial pack; they come with all the tools you need for your first try. It’s fun, creative and gives you the finished-look of a professional salon manicure.
This Stamping Kit includes:

Stamping Plate
4 x 4ml Gel it! Polish in colors G01 Top Coat, G02 White, A030 Glam Silver, A112 Cherry Hearts
Bloop Stamper
Bloop Scraper
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_stamp_it_celebration_05-_london_kit_1.jpg","https://stage-glamazle.hyperx.cloud/bloop-stamp-it-celebration-05-london-kit.html?___store=default","BLOOP STAMP IT! CELEBRATION 05- LONDON KIT","39.000000","BLOOP"
"955430800948","out of stock","new","Got your nail polish and design plates? Well, now you just need Bloop's Stamper &amp; Scraper Set to customise your mani.
The scraper removes excess colour applied to the design plate while the stamper picks up the design and easily transfers it onto your nails.
Gel It Apply the gel nail polish to the design you'd like to use from the stamping plate. Scrape It Scrape off excess polish by running the scarper over the design, angled at 45 degrees.
Stamp It Place the stamper over the design to transfer the colour. Then slowly apply it to the nail using a back to front motion","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_stamper_scraper_set1.jpg","https://stage-glamazle.hyperx.cloud/bloop-stamper-scraper-set.html?___store=default","BLOOP - Stamper and Scraper Set","39.000000","BLOOP"
"9555430800825","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_topcoat_wb.jpg","https://stage-glamazle.hyperx.cloud/bloop-topcoat-wb.html?___store=default","Bloop - Topcoat WB","39.000000","BLOOP"
"9555430800870","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.
First formulated for the little fingertips of kiddos, this new, water-based polish is a revolutionary non-toxic formula for anyone! Suitable for pregnant women &amp; children. Water-based polish works like a mask for your nails, wrapping and keeping moisture within your nails. Safe for daily-wear, it is solvent-free with an environmentally-friendly formula.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_matte_topcoat_wb.jpeg","https://stage-glamazle.hyperx.cloud/bloop-matte-topcoat-wb.html?___store=default","Bloop - Matte Topcoat WB","39.000000","BLOOP"
"9555430801228","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_basecoat_wb.jpeg","https://stage-glamazle.hyperx.cloud/bloop-basecoat-wb.html?___store=default","Bloop - Basecoat WB","39.000000","BLOOP"
"9555430803567","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_spring_mist.jpg","https://stage-glamazle.hyperx.cloud/bloop-spring-mist.html?___store=default","Bloop - Spring Mist","39.000000","BLOOP"
"9555430803598","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_summer_ash.jpeg","https://stage-glamazle.hyperx.cloud/bloop-summer-ash.html?___store=default","Bloop - Summer Ash","39.000000","BLOOP"
"9555430801600","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_glacier.jpeg","https://stage-glamazle.hyperx.cloud/bloop-glacier.html?___store=default","Bloop - Waterbased Gel - Glacier ","39.000000","BLOOP"
"9555430803321","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_crimson_cove.jpg","https://stage-glamazle.hyperx.cloud/bloop-crimson-cove.html?___store=default","Bloop - Waterbased Gel - Crimson Cove","39.000000","BLOOP"
"9555430803345","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_strawberry.jpeg","https://stage-glamazle.hyperx.cloud/bloop-strawberry.html?___store=default","Bloop - Waterbased Gel - Strawberry ","39.000000","BLOOP"
"9555430803352","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_magenta_rose.jpeg","https://stage-glamazle.hyperx.cloud/bloop-magenta-rose.html?___store=default","Bloop - Waterbased Gel - Magenta Rose","39.000000","BLOOP"
"9555430803369","in stock","new","Aqua Gel Polish has a lang-lasting, super shine gel finish without the the need of UV light curing. This odourless formula dries easily and quickly by air-dry or fan. Peel off to remove.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//b/l/bloop_-_champagne_sky.jpeg","https://stage-glamazle.hyperx.cloud/bloop-champagne-sky.html?___store=default","Bloop - Waterbased Gel - Champagne Sky","39.000000","BLOOP"
"5060270573012","in stock","new","Delicate and beautiful temporary tattoo of roses and butterflies. Beautifully illustrated design marked in gold outline to give a delicate and intricate effect. Perfect for any occasion. Designed by illustrator Ella Jackson.
PAPERSELF tattoos mix colour and metallic to create beautifully detailed striking designs on the skin. Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin!
*Top tip! Apply a small amount of hand cream 1 minute after you apply your tattoo to mattify the design for a more realistic look! Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_blushing_phantom1.jpg","https://stage-glamazle.hyperx.cloud/paperself-blushing-phantom.html?___store=default","Paperself - Blushing Phantom","49.000000","Paperself"
"5060270572633","in stock","new","Stunning peacock feather temporary tattoos with a difference! Stunning pink and purple feather body art design with gold metallic. Add pretty fans to this feathery look. This design is painted by hand by PAPERSELF's illustrator creating a realistic temporary tattoo that is so intricate and unique it will turn heads! Easy to apply!
Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_pink_feathers.jpeg","https://stage-glamazle.hyperx.cloud/paperself-pink-feathers.html?___store=default","Paperself - Pink Feathers","49.000000","Paperself"
"5060270572589","in stock","new","Pretty pastel candy sweets and lollipop temporary tattoos! This oh so cute temporary tattoo designs is painted by hand by PAPERSELF's illustrator and features pretty pastel watercolour lollipops, bows and stars.
Sweet like candy! Accessorise your temporary tattoo design by adding gold metallic stars and customise your own body art look. Easy to apply! Just cut and wet with water!
Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
 To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_lollipops1.jpg","https://stage-glamazle.hyperx.cloud/paperself-lollipops.html?___store=default","Paperself - Lollipops","49.000000","Paperself"
"5060270572497","in stock","new","Sparkle like a magical rainbow UNICORN! This magical unicorn is hand drawn and painted in beautiful pastel watercolour pinks, purples and blues. Gold metallic is used to highlight the design creating a beautiful, glistening rainbow mane and magical horn!
Accessorise with golden rainbow shooting stars, moons and create your own customised cosmic body art design! A long lasting temporary tattoo, it is the perfect addition to any look! Easy to apply! Just cut and wet with water! Remove gently with baby oil.
Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_unicorn_6.jpg","https://stage-glamazle.hyperx.cloud/paperself-unicorn.html?___store=default","Paperself - Unicorn","49.000000","Paperself"
"5060270571452","in stock","new","Beautiful petals and pressed flowers. Style across the shoulders or wear on the face for that perfect festival style! Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin!
Long lasting tattoos for the body and face! Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_petals1.jpg","https://stage-glamazle.hyperx.cloud/paperself-petals.html?___store=default","Paperself - Petals","49.000000","Paperself"
"5060270571476","in stock","new","Customisable! Wear as a bracelet, necklace, hand chain, ring... the possibilities are endless...! Perfect for festivals for a boho accessory that is completely customisable! PAPERSELF tattoos mix colour and metallic to create beautifully detailed striking designs on the skin.
Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin! Easy to apply! Just cut and wet with water!
Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_deco_deco_21.jpg","https://stage-glamazle.hyperx.cloud/paperself-deco-deco-2.html?___store=default","Paperself - Deco Deco 2","49.000000","Paperself"
"5060270571483","in stock","new","Larger burgundy flowers create a beautiful and realistic temporary tattoo. Create your own striking body art with PAPERSELF! PAPERSELF tattoos mix colour and metallic to create beautifully detailed striking designs on the skin. The perfect addition to any festival or party look!
Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin! Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets.
They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
 To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_burgundy_garden1.jpeg","https://stage-glamazle.hyperx.cloud/paperself-burgundy-garden.html?___store=default","Paperself - Burgundy Garden","49.000000","Paperself"
"5060270571506","in stock","new","Golden Age temporary tattoo features minimal geometric shapes. Create unique tattoo designs and customise your body art! Create bracelets, chokers, rings and more! The perfect addition to any festival or party look! Each design has multiple ways to apply so get creative with how you apply the tattoos!
Cut anyway you want to make beautiful designs on the skin! Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_golden_age1.jpg","https://stage-glamazle.hyperx.cloud/paperself-golden-age.html?___store=default","Paperself - Golden Age","49.000000","Paperself"
"5060270571513","in stock","new","One of our best sellers! Totally customisable, wear wrapped around the wrist or trailing down the back... Pink cherry blossom temporary tattoos. This high quality body art will be sure to turn heads!
PAPERSELF tattoos mix colour and metallic to create beautifully detailed striking designs on the skin. The perfect addition to any festival or party look! Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin! Easy to apply! Just cut and wet with water!
Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_pink_blossoms1.jpeg","https://stage-glamazle.hyperx.cloud/paperself-pink-blossoms.html?___store=default","Paperself - Pink Blossoms","49.000000","Paperself"
"5060270571544","in stock","new","The perfect accessory to any festival outift! An all gold version of the classic henna tattoo designs! Get creative and customise your perfect henna tattoo design perfect for festivals and summer parties! Cut out little pieces to style as finger tattoo rings! Love this design check out our Henna Black temporary tattoos here!
PAPERSELF tattoos mix colour and metallic to create beautifully detailed striking designs on the skin. The perfect addition to any festival or party look! Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin!
Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_henna_gold2.jpeg","https://stage-glamazle.hyperx.cloud/paperself-henna-gold.html?___store=default","Paperself - Henna Gold","49.000000","Paperself"
"5060270571698","in stock","new","Let's travel the world together... Cute little paper airplanes and travel stamps! PAPERSELF tattoos mix colour and metallic to create beautifully detailed striking designs on the skin. The perfect addition to any festival or party look! Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin!
Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_travel1jpg.jpg","https://stage-glamazle.hyperx.cloud/paperself-travel.html?___store=default","Paperself - Travel","49.000000","Paperself"
"5060270571711","in stock","new","Wildflower temporary tattoo by PAPERSELF allows you to create beautiful realistic mini floral tattoos. Style as rings or behind the ear for a minimal accessory.
PAPERSELF tattoos mix colour and metallic to create beautifully detailed striking designs on the skin. The perfect addition to any festival or party look! Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin!
Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_wildflower1.jpg","https://stage-glamazle.hyperx.cloud/paperself-wildflower.html?___store=default","Paperself - Wildflower","49.000000","Paperself"
"5060270571728","in stock","new","Make cute daisy chains! Inspired by our popular Rosy and Daisy temporary tattoo! This realistic temporary tattoo has subtle hints of gold to add a bit of glitz. The perfect addition to any festival or party look!
Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin! Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets.
They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
 To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_daisy_bloom1.jpg","https://stage-glamazle.hyperx.cloud/paperself-daisy-bloom.html?___store=default","Paperself - Daisy Bloom","49.000000","Paperself"
"5060270571735","in stock","new","Our Koi tattoo is a favourite! So elegant on, the subtle hints of gold metallic create detail and catch the light when worn. A sure head turner! Long lasting and realistic temporary tattoo with accents of gold metallic to create a beautifully detailed striking design on the skin.
The perfect addition to any festival or party look! Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_koi1.jpg","https://stage-glamazle.hyperx.cloud/paperself-koi.html?___store=default","Paperself - Koi","49.000000","Paperself"
"5060270571759","in stock","new","Travel through the galaxy! Perfect metallic gold star temporary tattoos with cute rocket and planets! Cut out to wear a single star as a ring or combine for a larger look on the arm. Try out applying stars to the face for a super easy festival makeup look! The perfect addition to any festival or party look!
Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin! Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_galaxy1.jpeg","https://stage-glamazle.hyperx.cloud/paperself-galaxy.html?___store=default","Paperself - Galaxy","49.000000","Paperself"
"5060270571773","in stock","new","This delicate garden of pastel flowers will add a dainty touch to any look! These realistic looking temporary tattoos are perfect for those who like subtle and miniature tattoo body art! Perfect fake tattoos for adults! Perfect accessory for weddings and summer parties! Love this style? Then you will love PAPERSELF Wildflower tattoo check it out here.
PAPERSELF tattoos mix colour and metallic to create beautifully detailed striking designs on the skin. The perfect addition to any festival or party look! Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin!
Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_little_garden1.jpeg","https://stage-glamazle.hyperx.cloud/paperself-little-garden.html?___store=default","Paperself - Little Garden","49.000000","Paperself"
"5060270571803","in stock","new","Planets temporary tattoo by PAPERSELF is an out of this world design! Apply this solar system pattern on your arm or back for a large colourful, realistic tattoo! This cosmic body art has been hand drawn and painted by PAPERSELF's illustrator to create a realistic tattoo design.
Pretty gold metallic stars are added to give this solar system some sparkle! Snap a picture and tag you Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_planets1.jpg","https://stage-glamazle.hyperx.cloud/paperself-planets.html?___store=default","Paperself - Planets","49.000000","Paperself"
"5060270571810","in stock","new","Pink flamingo temporary tattoo by PAPERSELF! Featuring gorgeous pink and gold flowers so you can accessorise your flamingo and way you would like! Our flamingo design is hand drawn by PAPERSELF's illustrator and painted to create a realistic tattoo once applied to the skin with subtle gold metallic highlights to enhance the design!
PAPERSELF tattoos are artistically designed to create beautifully detailed, striking designs on the skin. Style the flamingo down your back for a playful look and wear the tropical flowers as rings!
Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_flamingo1.jpg","https://stage-glamazle.hyperx.cloud/paperself-flamingo.html?___store=default","Paperself - Flamingo","49.000000","Paperself"
"5060270571889","in stock","new","Pretty vintage flower temporary tattoos. Designed to look like pressed flowers on the skin, these hand drawn designs feature pretty Forget-Me-Nots, Lavender and Cornflowers all with subtle hints of gold metallic to highlight the design. Part of our new collection - check it out here!
PAPERSELF tattoos are artistically designed to create beautifully detailed, striking designs on the skin. Each design has multiple ways to apply so get creative with how you apply the tattoos! Cut anyway you want to make beautiful designs on the skin!
Easy to apply! Just cut and wet with water! Remove gently with baby oil. Each tattoo pack contains 2 sheets. They last 2-4 days and are suitable for ages 3+ Non-toxic, safe and skin friendly. Manufactured in accordance with EU and US safety standards. Waterproof. Size 2.5'x7'.
To apply: Peel off plastic film and apply to clean, dry skin. Wet with water for 30 seconds and remove paper gently.
To remove: soak for 10 seconds with baby oil. Gently wipe away oil and repeat until tattoo is completely dissolved. Never rub skin hard, as this may cause the skin to become red and sore","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//p/a/paperself_-_vintage_flowers.jpg","https://stage-glamazle.hyperx.cloud/paperself-vintage-flowers.html?___store=default","Paperself - Vintage Flowers","49.000000","Paperself"
